日期,中行汇买价,中行钞买价,中行钞卖价,央行中间价
2013-02-25,622.0500,617.0700,624.5500,628.9200
2013-02-24,622.1500,617.1700,624.6500,628.7100
2013-02-23,622.1500,617.1700,624.6500,628.7100
2013-02-22,622.1500,617.1700,624.6500,628.7100
2013-02-21,622.6500,617.6600,625.1500,628.4600
2013-02-20,622.5000,617.5100,625.0000,628.0400
2013-02-19,623.0500,618.0600,625.5500,628.2100
2013-02-18,623.0500,618.0600,625.5500,628.1600
2013-02-17,622.2500,617.2700,624.7500,627.9300
2013-02-16,622.2500,617.2700,624.7500,627.9300
2013-02-15,622.2500,617.2700,624.7500,627.9300
2013-02-14,622.3000,617.3100,624.8000,627.9300
2013-02-13,622.3000,617.3100,624.8000,627.9300
2013-02-12,622.2000,617.2200,624.7000,627.9300
2013-02-11,622.1000,617.1200,624.6000,627.9300
2013-02-10,622.0000,617.0200,624.5000,627.9300
2013-02-09,622.0000,617.0200,624.5000,627.9300
2013-02-08,622.0000,617.0200,624.5000,627.9300
2013-02-07,621.6500,616.6700,624.1500,628.9800
2013-02-06,621.5500,616.5700,624.0500,628.8100
2013-02-05,621.5800,616.6000,624.0800,628.5000
2013-02-04,621.7500,616.7700,624.2500,628.6000
2013-02-01,621.1600,616.1800,623.6400,628.1900
2013-01-31,620.3600,615.3800,622.8400,627.9500
2013-01-30,620.4600,615.4800,622.9400,628.0600
2013-01-29,620.9600,615.9800,623.4400,628.5100
2013-01-28,621.0200,616.0400,623.5000,628.1800
2013-01-25,620.3600,615.3800,622.8400,628.0500
2013-01-24,620.3100,615.3300,622.7900,627.8300
2013-01-23,620.2100,615.2400,622.6900,627.6200
2013-01-22,620.6100,615.6300,623.0900,627.9600
2013-01-21,620.6200,615.6400,623.1000,627.9000
2013-01-18,620.0600,615.0900,622.5400,627.5200
2013-01-17,620.0600,615.0900,622.5400,627.6700
2013-01-16,620.1100,615.1400,622.5900,627.4500
2013-01-15,619.8600,614.8900,622.3400,626.9100
2013-01-14,620.5100,615.5300,622.9900,626.9500
2013-01-11,619.8600,614.8900,622.3400,627.1200
2013-01-10,620.8600,615.8800,623.3400,627.9300
2013-01-09,621.2400,616.2600,623.7200,628.1400
2013-01-08,620.8100,615.8300,623.2900,628.0400
2013-01-07,621.5000,616.5200,624.0000,628.7200
2013-01-04,618.8400,614.4900,622.5600,628.9700
2012-12-31,621.2600,616.2800,623.7500,628.5500
2012-12-28,621.4500,616.4700,623.9500,628.9600
2012-12-27,622.0500,617.0700,624.5500,629.4900
2012-12-26,622.1500,617.1700,624.6500,629.4300
2012-12-25,621.3500,616.3700,623.8500,629.3100
2012-12-24,621.3500,616.3700,623.8500,629.1300
2012-12-21,621.1600,616.1800,623.6400,628.8100
2012-12-20,621.2600,616.2800,623.7500,628.7700
2012-12-19,621.1600,616.1800,623.6400,628.6500
2012-12-18,621.5500,616.5700,624.0500,628.8000
2012-12-17,622.0500,617.0700,624.5500,628.9200
2012-12-14,622.3500,617.3600,624.8500,629.2300
2012-12-13,621.4500,616.4700,623.9500,628.8700
2012-12-12,623.7000,618.7000,626.2000,628.8300
2012-12-11,622.3500,617.3600,624.8500,629.0600
2012-12-10,621.2600,616.2800,623.7500,629.2200
2012-12-07,619.2600,614.3000,621.7400,629.3000
2012-12-06,619.2600,614.3000,621.7400,629.1100
2012-12-05,619.7600,614.7900,622.2400,628.7100
2012-12-04,618.9600,614.0000,621.4400,628.8500
2012-12-03,619.4600,614.4900,621.9400,629.0800
2012-11-30,619.7600,614.7900,622.2400,628.9200
2012-11-29,619.2100,614.2500,621.6900,629.1000
2012-11-28,620.2600,615.2900,622.7400,629.0200
2012-11-27,620.4100,615.4300,622.8900,628.5200
2012-11-26,620.7600,615.7800,623.2400,628.8400
2012-11-23,621.2600,616.2800,623.7500,629.0600
2012-11-22,621.0100,616.0300,623.4900,629.1800
2012-11-21,621.6500,616.6700,624.1500,629.0800
2012-11-20,621.8000,616.8200,624.3000,629.2600
2012-11-19,621.7500,616.7700,624.2500,629.7500
2012-11-16,622.2500,617.2700,624.7500,629.4500
2012-11-15,621.3500,616.3700,623.8500,629.0500
2012-11-14,619.6600,614.6900,622.1400,628.8100
2012-11-13,621.3600,616.3800,623.8600,628.9100
2012-11-12,621.0600,616.0800,623.5400,629.2000
2012-11-09,622.6500,617.6600,625.1500,630.1200
2012-11-08,622.1500,617.1700,624.6500,630.6000
2012-11-07,622.7000,617.7100,625.2000,630.6700
2012-11-06,623.2500,618.2600,625.7500,630.7800
2012-11-05,623.0000,618.0100,625.5000,630.8200
2012-11-02,623.0500,618.0600,625.5500,630.4500
2012-11-01,622.8000,617.8100,625.3000,630.1700
2012-10-31,622.1500,617.1700,624.6500,630.0200
2012-10-30,622.5500,617.5600,625.0500,630.2800
2012-10-29,623.0500,618.0600,625.5500,629.9200
2012-10-26,623.3500,618.3500,625.8500,630.1000
2012-10-25,622.5000,617.5100,625.0000,630.4700
2012-10-24,623.4500,618.4500,625.9500,630.8100
2012-10-23,623.5500,618.5500,626.0500,630.7800
2012-10-22,624.2000,619.2000,626.7000,630.7100
2012-10-19,624.2500,619.2500,626.7500,630.5200
2012-10-18,623.7500,618.7500,626.2500,630.2100
2012-10-17,624.1500,619.1500,626.6500,630.2800
2012-10-16,625.0500,620.0400,627.5500,631.0600
2012-10-15,625.5700,620.5500,628.0700,631.1200
2012-10-12,625.3500,620.3300,627.8500,632.6400
2012-10-11,626.3400,621.3200,628.8600,633.9100
2012-10-10,627.0400,622.0200,629.5600,634.4900
2012-10-09,627.4400,622.4100,629.9600,634.4100
2012-10-08,627.4400,622.4100,629.9600,634.2600
2012-10-05,627.1400,622.1200,629.6600,634.1000
2012-10-04,627.1400,622.1200,629.6600,634.1000
2012-10-03,627.1400,622.1200,629.6600,634.1000
2012-10-02,627.1400,622.1200,629.6600,634.1000
2012-10-01,627.1400,622.1200,629.6600,634.1000
2012-09-28,626.8400,621.8200,629.3600,634.1000
2012-09-27,628.7200,623.6800,631.2400,634.5900
2012-09-26,628.7900,623.7500,631.3100,634.4300
2012-09-25,629.2400,624.2000,631.7600,634.3000
2012-09-24,629.4900,624.4400,632.0100,634.1100
2012-09-21,629.2400,624.2000,631.7600,634.2600
2012-09-20,628.9900,623.9500,631.5100,633.8000
2012-09-19,629.5400,624.4900,632.0600,633.9200
2012-09-18,630.3400,625.2800,632.8600,633.5300
2012-09-17,630.4400,625.3800,632.9600,632.9500
2012-09-14,630.1900,625.1400,632.7100,633.1700
2012-09-13,631.6800,626.6200,634.2200,633.3800
2012-09-12,631.3700,626.3100,633.9100,633.5500
2012-09-11,632.2800,627.2100,634.8200,633.9100
2012-09-10,632.4800,627.4100,635.0200,633.7500
2012-09-07,632.9300,627.8600,635.4700,634.1200
2012-09-06,632.9300,627.8600,635.4700,634.3900
2012-09-05,633.5300,628.4500,636.0700,634.6000
2012-09-04,633.4300,628.3500,635.9700,634.0200
2012-09-03,632.7400,627.6700,635.2800,634.1500
2012-08-31,633.4300,628.3500,635.9700,634.4900
2012-08-30,633.6800,628.6000,636.2200,634.3500
2012-08-29,633.8800,628.8000,636.4200,633.9100
2012-08-28,633.9800,628.9000,636.5200,634.1100
2012-08-27,634.3800,629.2900,636.9200,633.9200
2012-08-24,634.2300,629.1500,636.7700,633.0500
2012-08-23,634.0800,629.0000,636.6200,633.1600
2012-08-22,633.9300,628.8500,636.4700,633.4800
2012-08-21,634.2300,629.1500,636.7700,634.1800
2012-08-20,634.6800,629.5900,637.2200,634.7800
2012-08-17,634.6300,629.5400,637.1700,634.4900
2012-08-16,635.1300,630.0400,637.6700,634.9500
2012-08-15,634.9300,629.8400,637.4700,634.8200
2012-08-14,634.5800,629.4900,637.1200,634.4300
2012-08-13,634.8300,629.7400,637.3700,634.5600
2012-08-10,634.8300,629.7400,637.3700,634.4700
2012-08-09,634.6800,629.5900,637.2200,633.8700
2012-08-08,634.7300,629.6400,637.2700,633.7800
2012-08-07,635.2300,630.1400,637.7700,633.3200
2012-08-06,636.0300,630.9300,638.5700,633.5300
2012-08-03,636.0300,630.9300,638.5700,634.2100
2012-08-02,635.3300,630.2300,637.8700,633.9200
2012-08-01,635.5800,630.4800,638.1200,633.0500
2012-07-31,635.1300,630.0400,637.6700,633.2000
2012-07-30,636.6200,631.5200,639.1800,633.0300
2012-07-27,636.7700,631.6700,639.3300,633.2500
2012-07-26,637.1000,632.0000,639.6600,633.8100
2012-07-25,637.5200,632.4100,640.0800,634.2900
2012-07-24,637.2400,632.1300,639.8000,633.3900
2012-07-23,637.3300,632.2200,639.8900,632.7000
2012-07-20,636.1300,631.0300,638.6700,631.1200
2012-07-19,635.9800,630.8800,638.5200,631.2600
2012-07-18,635.7800,630.6800,638.3200,631.4000
2012-07-17,635.9800,630.8800,638.5200,631.6700
2012-07-16,636.6700,631.5700,639.2300,632.0800
2012-07-13,636.6300,631.5300,639.1900,632.4700
2012-07-12,635.8300,630.7300,638.3700,632.1500
2012-07-11,635.5800,630.4800,638.1200,632.0900
2012-07-10,635.1300,630.0400,637.6700,631.9500
2012-07-09,635.7500,630.6500,638.2900,632.9300
2012-07-06,635.1300,630.0400,637.6700,632.4900
2012-07-05,634.2300,629.1500,636.7700,631.9300
2012-07-04,633.4500,628.3700,635.9900,631.2100
2012-07-03,633.9800,628.9000,636.5200,631.7800
2012-07-02,633.5300,628.4500,636.0700,631.4600
2012-06-29,633.9300,628.8500,636.4700,632.4900
2012-06-28,634.4600,629.3700,637.0000,631.9000
2012-06-27,634.2300,629.1500,636.7700,631.7300
2012-06-26,635.0300,629.9400,637.5700,632.1100
2012-06-25,635.0600,629.9700,637.6000,632.3000
2012-06-22,635.4300,630.3300,637.9700,630.4000
2012-06-21,635.4300,630.3300,637.9700,630.4000
2012-06-20,634.7300,629.6400,637.2700,630.0400
2012-06-19,634.2200,629.1400,636.7600,630.1600
2012-06-18,634.4900,629.4000,637.0300,630.0500
2012-06-15,635.1300,630.0400,637.6700,630.8900
2012-06-14,635.5300,630.4300,638.0700,631.9100
2012-06-13,635.6300,630.5300,638.1700,632.7100
2012-06-12,635.6300,630.5300,638.1700,632.9200
2012-06-11,635.4300,630.3300,637.9700,631.6900
2012-06-08,635.9300,630.8300,638.4700,631.8800
2012-06-07,635.0300,629.9400,637.5700,631.7000
2012-06-06,634.9300,629.8400,637.4700,632.6100
2012-06-05,635.4800,630.3800,638.0200,632.2500
2012-06-04,634.9300,629.8400,637.4700,632.7600
2012-06-01,635.5800,630.4800,638.1200,633.0800
2012-05-31,635.4300,630.3300,637.9700,633.5500
2012-05-30,634.6800,629.5900,637.2200,632.9700
2012-05-29,633.4300,628.3500,635.9700,632.6200
2012-05-28,633.3800,628.3000,635.9200,632.3600
2012-05-25,633.1300,628.0600,635.6700,632.6000
2012-05-24,633.0800,628.0100,635.6200,632.4700
2012-05-23,632.1300,627.0700,634.6700,632.0800
2012-05-22,630.9900,625.9300,633.5100,630.7700
2012-05-21,631.4300,626.3700,633.9700,631.1600
2012-05-18,631.4800,626.4200,634.0200,632.0900
2012-05-17,631.0100,625.9500,633.5300,632.3300
2012-05-16,630.7400,625.6800,633.2600,632.0500
2012-05-15,630.3400,625.2800,632.8600,631.1000
2012-05-14,630.5400,625.4800,633.0600,630.4000
2012-05-11,629.7400,624.6900,632.2600,629.5200
2012-05-10,630.1400,625.0900,632.6600,629.4100
2012-05-09,629.6900,624.6400,632.2100,628.6500
2012-05-08,629.5200,624.4700,632.0400,628.0400
2012-05-07,629.5400,624.4900,632.0600,628.5800
2012-05-04,629.2800,624.2300,631.8000,627.2100
2012-05-03,629.2900,624.2400,631.8100,626.9700
2012-05-02,629.3900,624.3400,631.9100,626.7000
2012-05-01,629.7900,624.7400,632.3200,627.8700
2012-04-30,629.7900,624.7400,632.3200,627.8700
2012-04-27,629.7900,624.7400,632.3200,627.8700
2012-04-26,629.2600,624.2200,631.7900,628.2900
2012-04-25,629.0600,624.0200,631.5800,629.2300
2012-04-24,629.2600,624.2200,631.7900,630.0300
2012-04-23,629.3100,624.2700,631.8400,629.7000
2012-04-20,629.3100,624.2700,631.8400,630.4200
2012-04-19,628.8100,623.7700,631.3300,630.0400
2012-04-18,628.9100,623.8700,631.4300,629.4800
2012-04-17,628.6100,623.5700,631.1300,628.9600
2012-04-16,630.0100,624.9600,632.5400,629.6000
2012-04-13,629.0100,623.9700,631.5300,628.7900
2012-04-12,629.3100,624.2700,631.8400,629.8400
2012-04-11,629.4100,624.3700,631.9400,630.1800
2012-04-10,629.6100,624.5600,632.1400,630.4800
2012-04-09,629.4100,624.3700,631.9400,630.2100
2012-04-06,629.1500,624.1100,631.6700,630.7200
2012-04-05,630.1100,625.0600,632.6400,630.3500
2012-04-04,628.1600,623.1300,630.6800,629.4300
2012-04-03,628.1600,623.1300,630.6800,629.4300
2012-04-02,628.1600,623.1300,630.6800,629.4300
2012-03-30,628.4100,623.3800,630.9300,629.4300
2012-03-29,629.1100,624.0700,631.6300,629.3200
2012-03-28,629.2100,624.1700,631.7400,629.1200
2012-03-27,629.1100,624.0700,631.6300,628.4000
2012-03-26,629.9100,624.8600,632.4400,628.5800
2012-03-23,629.0100,623.9700,631.5300,628.9100
2012-03-22,628.4600,623.4300,630.9800,630.0400
2012-03-21,630.8300,625.7700,633.3600,630.9200
2012-03-20,631.1600,626.1000,633.6900,630.2900
2012-03-19,631.1100,626.0500,633.6400,630.8200
2012-03-16,630.9100,625.8500,633.4400,632.0000
2012-03-15,631.6100,626.5400,634.1400,633.5900
2012-03-14,631.8600,626.7900,634.3900,633.2800
2012-03-13,631.3600,626.3000,633.8900,632.5900
2012-03-12,631.1600,626.1000,633.6900,632.8200
2012-03-09,629.8100,624.7600,632.3400,630.7300
2012-03-08,630.1600,625.1100,632.6900,632.3500
2012-03-07,629.5800,624.5300,632.1100,632.1300
2012-03-06,629.3600,624.3200,631.8900,631.4100
2012-03-05,629.3100,624.2700,631.8400,631.2100
2012-03-02,628.4100,623.3800,630.9300,629.8000
2012-03-01,628.6100,623.5700,631.1300,630.1600
2012-02-29,628.0900,623.0500,630.6000,629.1900
2012-02-28,628.5100,623.4800,631.0300,629.6100
2012-02-27,628.8100,623.7700,631.3300,629.8500
2012-02-24,628.2600,623.2300,630.7800,629.6500
2012-02-23,628.5000,623.4700,631.0200,630.3100
2012-02-22,628.2100,623.1800,630.7300,629.8800
2012-02-21,628.1200,623.0800,630.6300,629.6000
2012-02-20,628.6600,623.6200,631.1800,629.3800
2012-02-17,628.4100,623.3800,630.9300,629.5100
2012-02-16,628.8800,623.8400,631.4000,629.9100
2012-02-15,628.5600,623.5200,631.0800,629.5800
2012-02-14,628.7100,623.6700,631.2300,629.4700
2012-02-13,628.3100,623.2800,630.8300,629.3900
2012-02-10,628.6100,623.5700,631.1300,629.3700
2012-02-09,628.0200,622.9800,630.5300,630.0900
2012-02-08,628.0200,622.9800,630.5300,630.2700
2012-02-07,628.9600,623.9200,631.4800,631.1600
2012-02-06,629.8800,624.8300,632.4100,631.0800
2012-02-03,628.9400,623.9000,631.4600,631.0200
2012-02-02,628.5100,623.4800,631.0300,630.7500
2012-02-01,629.3600,624.3200,631.8900,631.0300
2012-01-31,629.4100,624.3700,631.9400,631.1500
2012-01-30,631.6100,626.5400,634.1400,630.5600
2012-01-27,629.8100,624.7600,632.3400,631.3800
2012-01-26,630.6100,625.5500,633.1400,631.3800
2012-01-25,630.6100,625.5500,633.1400,631.3800
2012-01-24,630.6100,625.5500,633.1400,631.3800
2012-01-23,630.6100,625.5500,633.1400,631.3800
2012-01-20,630.6100,625.5500,633.1400,631.3800
2012-01-19,630.2100,625.1600,632.7400,631.7300
2012-01-18,629.8100,624.7600,632.3400,632.0500
2012-01-17,629.7600,624.7100,632.2900,632.5000
2012-01-16,629.8100,624.7600,632.3400,633.0600
2012-01-13,629.1100,624.0700,631.6300,632.0100
2012-01-12,630.4100,625.3600,632.9400,632.3000
2012-01-11,630.3100,625.2600,632.8400,631.5500
2012-01-10,629.8100,624.7600,632.3400,631.7100
2012-01-09,629.9100,624.8600,632.4400,632.3600
2012-01-06,629.2100,624.1700,631.7400,631.6600
2012-01-05,628.7900,623.7500,631.3100,631.1500
2012-01-04,628.0200,622.9800,630.5300,630.0100
2012-01-03,627.4200,622.3900,629.9300,630.0900
2012-01-02,627.4200,622.3900,629.9300,630.0900
2011-12-30,627.4200,622.3900,629.9300,630.0900
2011-12-29,630.6100,625.5500,633.1400,631.5700
2011-12-28,630.6100,625.5500,633.1400,631.4600
2011-12-27,631.0400,625.9800,633.5700,631.5200
2011-12-26,630.5100,625.4500,633.0400,631.6700
2011-12-23,632.4300,627.3600,634.9600,632.0900
2011-12-22,632.7000,627.6300,635.2400,632.5300
2011-12-21,632.7000,627.6300,635.2400,632.4800
2011-12-20,633.6000,628.5200,636.1400,633.5100
2011-12-19,632.7000,627.6300,635.2400,633.0300
2011-12-16,634.6000,629.5100,637.1400,633.5200
2011-12-15,636.0000,630.9000,638.5500,634.2100
2011-12-14,635.7300,630.6300,638.2800,633.9600
2011-12-13,635.2500,630.1600,637.8000,633.5900
2011-12-12,634.7700,629.6800,637.3200,632.9700
2011-12-09,635.1000,630.0100,637.6500,633.5200
2011-12-08,634.9500,629.8600,637.5000,633.1900
2011-12-07,635.2900,630.2000,637.8400,633.4200
2011-12-06,635.2300,630.1400,637.7800,633.3400
2011-12-05,635.0000,629.9100,637.5500,633.4900
2011-12-02,634.7500,629.6600,637.3000,633.1000
2011-12-01,635.5600,630.4600,638.1100,633.5300
2011-11-30,636.5200,631.4100,639.0700,634.8200
2011-11-29,636.3000,631.2000,638.8500,635.8700
2011-11-28,637.2000,632.0900,639.7500,635.8500
2011-11-25,636.2000,631.1000,638.7500,635.5400
2011-11-24,635.1000,630.0100,637.6500,635.7000
2011-11-23,634.4500,629.3600,636.9900,634.9800
2011-11-22,634.8200,629.7300,637.3700,635.5500
2011-11-21,634.6000,629.5100,637.1400,635.2200
2011-11-18,634.1500,629.0700,636.6900,635.4800
2011-11-17,633.6500,628.5700,636.1900,635.5300
2011-11-16,633.1000,628.0300,635.6400,635.0900
2011-11-15,633.3000,628.2300,635.8400,634.3600
2011-11-14,634.0000,628.9200,636.5400,633.0100
2011-11-11,632.8400,627.7700,635.3800,633.1700
2011-11-10,633.4000,628.3300,635.9400,633.2900
2011-11-09,632.7000,627.6300,635.2400,632.0700
2011-11-08,633.3000,628.2300,635.8400,632.4700
2011-11-07,633.4000,628.3300,635.9400,632.1200
2011-11-04,632.5600,627.4800,635.0900,631.6500
2011-11-03,633.5000,628.4200,636.0400,631.9800
2011-11-02,634.2500,629.1700,636.7900,632.9700
2011-11-01,634.0500,628.9700,636.5900,632.9300
2011-10-31,633.8900,628.8100,636.4300,632.3300
2011-10-28,634.5000,629.4100,637.0400,632.9000
2011-10-27,634.6000,629.5100,637.1400,634.7700
2011-10-26,633.9000,628.8200,636.4400,634.5600
2011-10-25,634.6000,629.5100,637.1400,634.2500
2011-10-24,636.0000,630.9000,638.5500,635.4900
2011-10-21,637.0200,631.9100,639.5700,636.2800
2011-10-20,637.0000,631.8900,639.5500,636.5200
2011-10-19,636.3500,631.2400,638.9000,637.2700
2011-10-18,636.5000,631.3900,639.0500,637.4900
2011-10-17,635.5800,630.4800,638.1300,637.1000
2011-10-14,636.1500,631.0500,638.7000,637.6200
2011-10-13,636.8000,631.6900,639.3500,637.3700
2011-10-12,634.5500,629.4600,637.0900,635.9800
2011-10-11,635.1000,630.0100,637.6500,634.8300
2011-10-10,633.4500,628.3700,635.9900,635.8600
2011-10-07,636.8000,631.6900,639.3500,635.4900
2011-10-06,636.8000,631.6900,639.3500,635.4900
2011-10-05,636.8000,631.6900,639.3500,635.4900
2011-10-04,636.8000,631.6900,639.3500,635.4900
2011-10-03,636.8000,631.6900,639.3500,635.4900
2011-09-30,636.8000,631.6900,639.3500,635.4900
2011-09-29,638.4900,633.3700,641.0500,636.6500
2011-09-28,637.5900,632.4800,640.1500,636.2300
2011-09-27,638.2900,633.1800,640.8500,637.6000
2011-09-26,638.2900,633.1800,640.8500,637.3500
2011-09-23,637.4400,632.3300,640.0000,638.4000
2011-09-22,637.1000,631.9900,639.6500,638.0800
2011-09-21,636.7400,631.6300,639.2900,637.7200
2011-09-20,636.8000,631.6900,639.3500,638.8000
2011-09-19,637.2600,632.1600,639.8200,638.4800
2011-09-16,636.9000,631.7900,639.4500,637.9700
2011-09-15,637.7900,632.6800,640.3500,638.7800
2011-09-14,638.1200,633.0100,640.6800,639.4500
2011-09-13,638.4600,633.3400,641.0200,639.8200
2011-09-12,637.3400,632.2300,639.9000,639.2200
2011-09-09,637.2900,632.1900,639.8500,639.2200
2011-09-08,637.0000,631.8900,639.5500,638.8900
2011-09-07,637.7400,632.6300,640.3000,639.6800
2011-09-06,637.5800,632.4700,640.1400,639.4600
2011-09-05,637.1600,632.0500,639.7100,639.2600
2011-09-02,636.7500,631.6400,639.3000,638.9600
2011-09-01,636.7600,631.6500,639.3100,638.5900
2011-08-31,636.7800,631.6700,639.3300,638.6700
2011-08-30,636.6000,631.4900,639.1500,638.4900
2011-08-29,636.7000,631.5900,639.2500,638.8300
2011-08-26,637.2700,632.1700,639.8300,639.5000
2011-08-25,637.6400,632.5300,640.2000,639.3600
2011-08-24,637.3900,632.2800,639.9500,638.9600
2011-08-23,638.2900,633.1800,640.8500,639.8700
2011-08-22,638.2900,633.1800,640.8500,639.9700
2011-08-19,637.7900,632.6800,640.3500,640.3200
2011-08-18,637.3300,632.2200,639.8900,639.4200
2011-08-17,637.1000,631.9900,639.6500,639.9600
2011-08-16,636.8000,631.6900,639.3500,639.2500
2011-08-15,637.6900,632.5800,640.2500,639.5000
2011-08-12,637.3900,632.2800,639.9500,639.7200
2011-08-11,637.9400,632.8300,640.5000,639.9100
2011-08-10,640.4400,635.3000,643.0100,641.6700
2011-08-09,641.4900,636.3400,644.0600,643.3500
2011-08-08,642.0800,636.9400,644.6600,643.0500
2011-08-05,642.4800,637.3300,645.0600,644.5100
2011-08-04,642.3500,637.2000,644.9300,643.8600
2011-08-03,641.9800,636.8400,644.5600,644.4100
2011-08-02,642.2800,637.1300,644.8600,644.1900
2011-08-01,641.8800,636.7400,644.4600,643.9900
2011-07-29,642.1300,636.9900,644.7100,644.4200
2011-07-28,642.7300,637.5800,645.3100,644.3800
2011-07-27,642.8800,637.7300,645.4600,644.2600
2011-07-26,642.6300,637.4800,645.2100,644.7000
2011-07-25,642.9800,637.8300,645.5600,645.0300
2011-07-22,643.1300,637.9800,645.7100,644.9500
2011-07-21,643.4300,638.2700,646.0100,645.3600
2011-07-20,644.2800,639.1100,646.8600,645.9200
2011-07-19,644.8800,639.7100,647.4600,646.8400
2011-07-18,645.2800,640.1000,647.8600,646.8000
2011-07-15,644.8800,639.7100,647.4600,646.6500
2011-07-14,644.2300,639.0600,646.8100,646.4000
2011-07-13,645.3300,640.1500,647.9100,647.2800
2011-07-12,645.7300,640.5500,648.3100,647.4800
2011-07-11,645.2400,640.0600,647.8200,647.0900
2011-07-08,645.0100,639.8400,647.5900,647.0500
2011-07-07,645.1400,639.9700,647.7200,647.3200
2011-07-06,645.2100,640.0300,647.7900,647.1500
2011-07-05,645.3300,640.1500,647.9100,646.5000
2011-07-04,644.8600,639.6900,647.4400,646.6100
2011-07-01,645.0800,639.9100,647.6600,646.8500
2011-06-30,644.7800,639.6100,647.3600,647.1600
2011-06-29,644.7800,639.6100,647.3600,647.1800
2011-06-28,645.4800,640.3000,648.0600,647.2300
2011-06-27,646.0800,640.9000,648.6700,647.5000
2011-06-24,645.9300,640.7500,648.5200,647.4200
2011-06-23,645.3300,640.1500,647.9100,647.3600
2011-06-22,644.8800,639.7100,647.4600,646.8300
2011-06-21,645.0300,639.8600,647.6100,646.9000
2011-06-20,646.4200,641.2400,649.0200,646.9600
2011-06-17,645.5800,640.4000,648.1600,647.1600
2011-06-16,645.7800,640.6000,648.3600,648.0300
2011-06-15,646.7100,641.5300,649.3100,647.9600
2011-06-14,646.4700,641.2900,649.0700,648.2200
2011-06-13,646.8200,641.6400,649.4200,648.9200
2011-06-10,646.7200,641.5400,649.3200,648.5300
2011-06-09,646.2700,641.0900,648.8700,648.3000
2011-06-08,646.2500,641.0700,648.8500,647.9500
2011-06-07,646.6000,641.4200,649.2000,648.1600
2011-06-06,646.6500,641.4700,649.2500,648.4600
2011-06-03,646.6500,641.4700,649.2500,648.4600
2011-06-02,646.9000,641.7200,649.5000,648.8600
2011-06-01,646.4500,641.2700,649.0500,648.3700
2011-05-31,646.4500,641.2700,649.0500,648.4500
2011-05-30,647.0000,641.8200,649.6000,648.5600
2011-05-27,647.6000,642.4100,650.2000,648.9800
2011-05-26,647.8500,642.6600,650.4500,649.2100
2011-05-25,647.9500,642.7600,650.5500,649.4900
2011-05-24,648.4000,643.2000,651.0000,650.3800
2011-05-23,649.3000,644.0900,651.9000,649.9800
2011-05-20,647.8000,642.6100,650.4000,649.8300
2011-05-19,649.0500,643.8500,651.6500,650.4800
2011-05-18,649.0300,643.8300,651.6300,650.7400
2011-05-17,649.1000,643.9000,651.7000,651.0800
2011-05-16,649.2500,644.0400,651.8500,650.8900
2011-05-13,648.4000,643.2000,651.0000,650.1700
2011-05-12,648.4500,643.2500,651.0500,650.0500
2011-05-11,647.9000,642.7100,650.5000,649.4800
2011-05-10,647.8500,642.6600,650.4500,649.5000
2011-05-09,648.0500,642.8600,650.6500,649.8800
2011-05-06,648.0500,642.8600,650.6500,650.0300
2011-05-05,648.0500,642.8600,650.6500,650.2500
2011-05-04,648.0000,642.8100,650.6000,650.1300
2011-05-03,648.3800,643.1800,650.9800,650.0200
2011-05-02,647.7000,642.5100,650.3000,649.9000
2011-04-29,647.7000,642.5100,650.3000,649.9000
2011-04-28,648.7500,643.5500,651.3500,650.5100
2011-04-27,649.7500,644.5400,652.3500,650.9600
2011-04-26,651.0000,645.7800,653.6000,651.7300
2011-04-25,651.3900,646.1700,654.0100,651.6100
2011-04-22,649.3000,644.0900,651.9000,651.5600
2011-04-21,650.7000,645.4800,653.3000,652.2800
2011-04-20,651.2000,645.9800,653.8100,652.9400
2011-04-19,651.6900,646.4700,654.3100,653.4600
2011-04-18,651.5400,646.3200,654.1600,653.1000
2011-04-15,651.7900,646.5700,654.4100,653.0100
2011-04-14,651.8200,646.6000,654.4400,653.3900
2011-04-13,652.0100,646.7900,654.6300,653.6900
2011-04-12,652.7100,647.4800,655.3300,654.4000
2011-04-11,652.5300,647.3000,655.1500,654.0100
2011-04-08,652.2300,647.0000,654.8500,654.2000
2011-04-07,652.9400,647.7100,655.5600,654.5600
2011-04-06,653.0900,647.8600,655.7100,654.9600
2011-04-05,653.4500,648.2100,656.0700,655.2700
2011-04-04,653.4500,648.2100,656.0700,655.2700
2011-04-01,653.5900,648.3500,656.2100,655.2700
2011-03-31,653.4400,648.2000,656.0600,655.6400
2011-03-30,654.2900,649.0400,656.9100,655.8600
2011-03-29,654.7400,649.4900,657.3600,656.2500
2011-03-28,654.9900,649.7400,657.6100,656.1800
2011-03-25,654.3700,649.1200,656.9900,655.8000
2011-03-24,654.8700,649.6200,657.4900,656.2500
2011-03-23,654.6200,649.3700,657.2400,656.0100
2011-03-22,654.2600,649.0100,656.8800,655.9200
2011-03-21,654.8400,649.5900,657.4600,656.3200
2011-03-18,655.6300,650.3700,658.2500,656.6800
2011-03-17,656.0900,650.8300,658.7100,656.9000
2011-03-16,655.8200,650.5600,658.4400,657.1800
2011-03-15,655.8900,650.6300,658.5100,656.7900
2011-03-14,655.6700,650.4100,658.2900,657.0100
2011-03-11,656.1100,650.8500,658.7300,657.5000
2011-03-10,656.0300,650.7700,658.6500,657.1300
2011-03-09,655.9200,650.6600,658.5400,657.4800
